Rk,Tm,Year,Date,Time,LTime,,Opp,Week,G#,Day,Result,OT,Att,Yds,Y/A,TD
4757,NWE,2001,2001/10/28,2:15,2:15,@,DEN,7,7,Sun,L 20-31,,24,117,4.88,0
4758,NWE,2006,2006/12/24,1:03,1:03,@,JAX,16,15,Sun,W 24-21,,30,117,3.9,2
4759,NWE,2012,2012/11/11,1:02,1:02,,BUF,10,9,Sun,W 37-31,,29,117,4.03,2
4760,NWE,2020,2020/10/18,1:00,1:00,,DEN,6,5,Sun,L 12-18,,25,117,4.68,1
4761,NWE,2020,2020/12/20,1:00,1:00,@,MIA,15,14,Sun,L 12-22,,22,117,5.32,0
4762,NYG,2008,2008/9/21,1:02,1:02,,CIN,3,3,Sun,W 26-23,OT,25,117,4.68,1
4763,NYG,2010,2010/10/10,1:03,12:03,@,HOU,5,5,Sun,W 34-10,,32,117,3.66,1
4764,NYG,2012,2012/12/3,8:40,8:40,@,WAS,13,12,Mon,L 16-17,,29,117,4.03,0
4765,NYJ,2006,2006/11/12,1:02,1:02,@,NWE,10,9,Sun,W 17-14,,29,117,4.03,1
4766,NYJ,2006,2006/12/31,1:02,1:02,,OAK,17,16,Sun,W 23-3,,37,117,3.16,1
4767,NYJ,2009,2009/9/20,1:02,1:02,,NWE,2,2,Sun,W 16-9,,31,117,3.77,0
4768,NYJ,2016,2016/9/25,4:26,3:26,@,KAN,3,3,Sun,L 3-24,,22,117,5.32,0
4769,TEN,2000,2000/11/26,4:15,4:15,@,JAX,13,12,Sun,L 13-16,,31,117,3.77,1
4770,TEN,2008,2008/12/21,1:02,12:02,,PIT,16,15,Sun,W 31-14,,31,117,3.77,2
4771,PHI,2002,2002/11/3,1:05,12:05,@,CHI,9,8,Sun,W 19-13,,37,117,3.16,1
4772,PHI,2003,2003/10/12,1:03,12:03,@,DAL,6,5,Sun,L 21-23,,32,117,3.66,2
4773,PHI,2018,2018/9/30,1:00,12:00,@,TEN,4,4,Sun,L 23-26,OT,22,117,5.32,0
4774,PHI,2020,2020/12/6,4:25,3:25,@,GNB,13,12,Sun,L 16-30,,25,117,4.68,0
4775,PHI,2020,2020/12/20,4:05,2:05,@,ARI,15,14,Sun,L 26-33,,29,117,4.03,1
4776,PIT,2008,2008/9/14,8:23,8:23,@,CLE,2,2,Sun,W 10-6,,31,117,3.77,0
4777,PIT,2014,2014/10/26,4:25,4:25,,IND,8,8,Sun,W 51-34,,32,117,3.66,0
4778,PIT,2016,2016/12/4,4:25,4:25,,NYG,13,12,Sun,W 24-14,,30,117,3.9,0
4779,OAK,2000,2000/12/3,1:01,1:01,@,PIT,14,13,Sun,L 20-21,,28,117,4.18,0
4780,OAK,2011,2011/12/11,4:15,3:15,@,GNB,14,13,Sun,L 16-46,,29,117,4.03,1
4781,LVR,2021,2021/11/7,1:00,1:00,@,NYG,9,8,Sun,L 16-23,,20,117,5.85,0
4782,STL,2003,2003/11/23,4:06,2:06,@,ARI,12,11,Sun,W 30-27,OT,26,117,4.5,1
4783,STL,2010,2010/10/17,1:00,12:00,,SDG,6,6,Sun,W 20-17,,35,117,3.34,1
4784,BAL,2003,2003/11/30,1:02,1:02,,SFO,13,12,Sun,W 44-6,,29,117,4.03,2
4785,BAL,2018,2018/9/9,1:00,1:00,,BUF,1,1,Sun,W 47-3,,34,117,3.44,3
4786,SDG,2011,2011/9/25,4:05,1:05,,KAN,3,3,Sun,W 20-17,,30,117,3.9,2
4787,SDG,2012,2012/10/7,8:31,7:31,@,NOR,5,5,Sun,L 24-31,,18,117,6.5,1
4788,SDG,2012,2012/10/28,1:06,1:06,@,CLE,8,7,Sun,L 6-7,,34,117,3.44,0
4789,LAC,2020,2020/9/27,4:05,1:05,,CAR,3,3,Sun,L 16-21,,23,117,5.09,1
4790,SEA,2001,2001/12/2,4:05,1:05,,SDG,12,11,Sun,W 13-10,OT,36,117,3.25,1
4791,SEA,2004,2004/9/26,4:16,1:16,,SFO,3,3,Sun,W 34-0,,37,117,3.16,2
4792,SEA,2020,2020/9/27,4:25,1:25,,DAL,3,3,Sun,W 38-31,,26,117,4.5,0
4793,SFO,2001,2001/12/22,5:15,2:15,,PHI,15,14,Sat,W 13-3,,30,117,3.9,0
4794,SFO,2021,2021/9/19,1:00,1:00,@,PHI,2,2,Sun,W 17-11,,38,117,3.08,1
4795,TAM,2011,2011/10/16,4:15,4:15,,NOR,6,6,Sun,W 26-20,,25,117,4.68,0
4796,TAM,2015,2015/11/1,1:02,1:02,@,ATL,8,7,Sun,W 23-20,OT,32,117,3.66,1
4797,TAM,2017,2017/9/17,1:00,1:00,,CHI,2,1,Sun,W 29-7,,34,117,3.44,1
4798,WAS,2004,2005/1/2,1:04,1:04,,MIN,17,16,Sun,W 21-18,,31,117,3.77,1
4799,WAS,2006,2006/11/5,1:02,1:02,,DAL,9,8,Sun,W 22-19,,32,117,3.66,1
4800,WAS,2020,2020/9/20,4:05,2:05,@,ARI,2,2,Sun,L 15-30,,23,117,5.09,1
4801,ATL,2005,2005/10/9,1:05,1:05,,NWE,5,5,Sun,L 28-31,,26,116,4.46,0
4802,ATL,2011,2011/11/20,4:15,4:15,,TEN,11,10,Sun,W 23-17,,36,116,3.22,1
4803,ATL,2015,2015/11/29,1:02,1:02,,MIN,12,11,Sun,L 10-20,,24,116,4.83,0
4804,ATL,2016,2016/11/27,1:00,1:00,,ARI,12,11,Sun,W 38-19,,30,116,3.87,3
4805,BUF,2008,2008/9/21,1:02,1:02,,OAK,3,3,Sun,W 24-23,,30,116,3.87,2
4806,BUF,2014,2014/11/24,7:05,7:05,,NYJ,12,11,Mon,W 38-3,,29,116,4,2
4807,BUF,2017,2017/12/17,1:00,1:00,,MIA,15,14,Sun,W 24-16,,30,116,3.87,2
4808,CAR,2004,2004/10/24,1:02,1:02,,SDG,7,6,Sun,L 6-17,,30,116,3.87,0
4809,CAR,2009,2009/10/25,4:05,4:05,,BUF,7,6,Sun,L 9-20,,25,116,4.64,1
4810,CAR,2017,2017/9/10,4:25,1:25,@,SFO,1,1,Sun,W 23-3,,38,116,3.05,0
4811,CAR,2020,2020/11/22,1:00,1:00,,DET,11,11,Sun,W 20-0,,34,116,3.41,1
4812,CHI,2000,2000/9/10,1:01,1:01,@,TAM,2,2,Sun,L 0-41,,22,116,5.27,0
4813,CHI,2006,2006/12/24,1:03,1:03,@,DET,16,15,Sun,W 26-21,,30,116,3.87,1
4814,CIN,2004,2004/11/7,1:02,1:02,,DAL,9,8,Sun,W 26-3,,31,116,3.74,1
4815,CIN,2006,2006/9/10,1:00,12:00,@,KAN,1,1,Sun,W 23-10,,34,116,3.41,2
4816,CIN,2014,2014/9/21,1:02,1:02,,TEN,3,3,Sun,W 33-7,,31,116,3.74,3
4817,CIN,2014,2014/12/28,8:30,8:30,@,PIT,17,16,Sun,L 17-27,,29,116,4,0
4818,CLE,2010,2010/10/3,1:02,1:02,,CIN,4,4,Sun,W 23-20,,35,116,3.31,1
4819,CLE,2012,2012/11/4,1:03,1:03,,BAL,9,9,Sun,L 15-25,,27,116,4.3,0
4820,CLE,2015,2015/9/20,1:02,1:02,,TEN,2,2,Sun,W 28-14,,30,116,3.87,1
4821,CLE,2018,2018/12/9,1:00,1:00,,CAR,14,13,Sun,W 26-20,,21,116,5.52,2
4822,IND,2003,2003/12/7,1:03,12:03,@,TEN,14,13,Sun,W 29-27,,34,116,3.41,2
4823,ARI,2008,2008/9/21,1:02,1:02,@,WAS,3,3,Sun,L 17-24,,23,116,5.04,0
4824,ARI,2016,2016/12/18,4:05,2:05,,NOR,15,14,Sun,L 41-48,,15,116,7.73,3
4825,ARI,2017,2017/12/31,4:25,1:25,@,SEA,17,16,Sun,W 26-24,,33,116,3.52,1
4826,DAL,2005,2005/10/2,4:15,1:15,@,OAK,4,4,Sun,L 13-19,,32,116,3.63,0
4827,DAL,2006,2006/12/10,8:21,7:21,,NOR,14,13,Sun,L 17-42,,16,116,7.25,1
4828,DAL,2008,2008/11/27,4:29,3:29,,SEA,13,12,Thu,W 34-9,,24,116,4.83,1
4829,DEN,2006,2006/10/9,8:41,6:41,,BAL,5,4,Mon,W 13-3,,28,116,4.14,0
4830,DEN,2009,2009/10/4,4:15,2:15,,DAL,4,4,Sun,W 17-10,,25,116,4.64,0
4831,DET,2008,2008/9/21,4:06,1:06,@,SFO,3,3,Sun,L 13-31,,20,116,5.8,0
4832,DET,2016,2016/9/11,4:27,4:27,@,IND,1,1,Sun,W 39-35,,24,116,4.83,2
4833,DET,2019,2019/9/8,4:25,2:25,@,ARI,1,1,Sun,T 27-27,OT,32,116,3.63,0
4834,DET,2021,2021/9/12,1:00,1:00,,SFO,1,1,Sun,L 33-41,,24,116,4.83,1
4835,GNB,2003,2003/10/19,1:02,12:02,@,STL,7,7,Sun,L 24-34,,26,116,4.46,1
4836,GNB,2004,2004/12/12,4:15,3:15,,DET,14,13,Sun,W 16-13,,29,116,4,0
4837,GNB,2005,2005/9/18,4:15,3:15,,CLE,2,2,Sun,L 24-26,,30,116,3.87,0
4838,GNB,2008,2008/10/19,4:15,3:15,,IND,7,7,Sun,W 34-14,,35,116,3.31,1
4839,GNB,2012,2012/11/25,8:30,8:30,@,NYG,12,11,Sun,L 10-38,,26,116,4.46,0
4840,GNB,2016,2016/11/6,4:25,3:25,,IND,9,8,Sun,L 26-31,,19,116,6.11,0
4841,GNB,2018,2018/10/15,8:15,7:15,,SFO,6,6,Mon,W 33-30,,21,116,5.52,1
4842,JAX,2011,2011/12/11,1:03,1:03,,TAM,14,13,Sun,W 41-14,,33,116,3.52,2
4843,JAX,2011,2011/12/15,8:29,8:29,@,ATL,15,14,Thu,L 14-41,,19,116,6.11,0
4844,KAN,2011,2011/11/6,1:03,12:03,,MIA,9,8,Sun,L 3-31,,34,116,3.41,0
4845,MIA,2002,2002/11/17,4:16,4:16,,BAL,11,10,Sun,W 26-7,,39,116,2.97,3
4846,MIA,2004,2004/12/26,8:37,8:37,,CLE,16,15,Sun,W 10-7,,25,116,4.64,0
4847,MIA,2018,2018/10/25,8:20,7:20,@,HOU,8,8,Thu,L 23-42,,25,116,4.64,1
4848,MIN,2018,2018/9/9,1:00,3:00,,SFO,1,1,Sun,W 24-16,,32,116,3.63,0
4849,NOR,2000,2000/9/17,4:15,1:15,@,SEA,3,3,Sun,L 10-20,,26,116,4.46,0
4850,NOR,2012,2012/12/23,1:02,12:02,@,DAL,16,15,Sun,W 34-31,OT,38,116,3.05,1
4851,NOR,2019,2019/12/8,1:00,12:00,,SFO,14,13,Sun,L 46-48,,27,116,4.3,1
4852,NWE,2002,2002/12/29,1:02,1:02,,MIA,17,16,Sun,W 27-24,OT,31,116,3.74,1
4853,NWE,2013,2013/11/24,8:30,8:30,,DEN,12,11,Sun,W 34-31,OT,31,116,3.74,1
4854,NWE,2014,2014/12/28,1:02,1:02,,BUF,17,16,Sun,L 9-17,,25,116,4.64,0
4855,NWE,2015,2015/10/18,8:30,8:30,@,IND,6,5,Sun,W 34-27,,25,116,4.64,1
4856,NWE,2015,2015/12/13,8:31,7:31,@,HOU,14,13,Sun,W 27-6,,31,116,3.74,1
4857,NYG,2004,2004/9/26,1:02,1:02,,CLE,3,3,Sun,W 27-10,,32,116,3.63,3
4858,NYG,2009,2009/11/8,4:15,4:15,,SDG,9,9,Sun,L 20-21,,29,116,4,0
4859,NYG,2014,2014/11/30,1:03,1:03,@,JAX,13,12,Sun,L 24-25,,35,116,3.31,2
4860,NYJ,2010,2010/9/13,7:26,7:26,,BAL,1,1,Mon,L 9-10,,21,116,5.52,0
4861,NYJ,2014,2014/12/21,1:02,1:02,,NWE,16,15,Sun,L 16-17,,32,116,3.63,0
4862,NYJ,2016,2016/12/17,8:25,8:25,,MIA,15,14,Sat,L 13-34,,23,116,5.04,0
4863,TEN,2017,2017/12/31,4:25,12:00,,JAX,17,16,Sun,W 15-10,,39,116,2.97,0
4864,TEN,2018,2018/9/9,1:00,1:00,@,MIA,1,1,Sun,L 20-27,,29,116,4,1
4865,PHI,2009,2009/12/20,4:16,4:16,,SFO,15,14,Sun,W 27-13,,33,116,3.52,2
4866,PHI,2015,2015/12/13,1:01,1:01,,BUF,14,13,Sun,W 23-20,,34,116,3.41,1
4867,PHI,2016,2016/10/9,1:02,1:02,@,DET,5,4,Sun,L 23-24,,21,116,5.52,0
4868,PIT,2015,2015/11/1,1:02,1:02,,CIN,8,8,Sun,L 10-16,,19,116,6.11,0
4869,OAK,2008,2008/12/14,4:15,1:15,,NWE,15,14,Sun,L 26-49,,27,116,4.3,1
4870,OAK,2009,2009/10/18,4:05,1:05,,PHI,6,6,Sun,W 13-9,,35,116,3.31,0
4871,LVR,2020,2020/9/21,8:15,5:15,,NOR,2,2,Mon,W 34-24,,35,116,3.31,1
4872,LAR,2017,2017/12/24,1:00,12:00,@,TEN,16,15,Sun,W 27-23,,26,116,4.46,0
4873,BAL,2009,2009/10/4,1:02,1:02,@,NWE,4,4,Sun,L 21-27,,17,116,6.82,0
4874,BAL,2010,2010/11/11,8:31,8:31,@,ATL,10,9,Thu,L 21-26,,21,116,5.52,0
4875,BAL,2018,2018/10/7,1:00,1:00,@,CLE,5,5,Sun,L 9-12,OT,25,116,4.64,0
4876,BAL,2021,2021/9/26,1:00,1:00,@,DET,3,3,Sun,W 19-17,,22,116,5.27,0
4877,SDG,2000,2000/11/5,4:15,1:15,@,SEA,10,9,Sun,L 15-17,,33,116,3.52,0
4878,SDG,2002,2002/12/15,1:02,1:02,@,BUF,15,14,Sun,L 13-20,,30,116,3.87,1
4879,SDG,2003,2003/12/21,4:05,4:05,@,PIT,16,15,Sun,L 24-40,,27,116,4.3,2
4880,SDG,2011,2011/10/2,4:15,1:15,,MIA,4,4,Sun,W 26-16,,28,116,4.14,1
4881,SDG,2012,2012/9/23,4:05,1:05,,ATL,3,3,Sun,L 3-27,,17,116,6.82,0
4882,SDG,2014,2014/10/12,4:05,1:05,@,OAK,6,6,Sun,W 31-28,,33,116,3.52,1
4883,LAC,2018,2018/12/30,4:25,2:25,@,DEN,17,16,Sun,W 23-9,,30,116,3.87,1
4884,SEA,2004,2004/11/21,4:06,1:06,,MIA,11,10,Sun,W 24-17,,38,116,3.05,1
4885,SFO,2001,2001/9/23,4:29,1:29,,STL,2,2,Sun,L 26-30,,25,116,4.64,2
4886,SFO,2007,2007/11/4,1:02,1:02,@,ATL,9,8,Sun,L 16-20,,24,116,4.83,1
4887,SFO,2011,2012/1/1,1:00,12:00,@,STL,17,16,Sun,W 34-27,,37,116,3.14,2
4888,SFO,2020,2020/10/4,8:20,5:20,,PHI,4,4,Sun,L 20-25,,20,116,5.8,2
4889,TAM,2008,2008/11/23,1:03,1:03,@,DET,12,11,Sun,W 38-20,,33,116,3.52,1
4890,TAM,2016,2016/11/20,1:00,12:00,@,KAN,11,10,Sun,W 19-17,,34,116,3.41,0
4891,WAS,2010,2010/9/26,4:05,3:05,@,STL,3,3,Sun,L 16-30,,17,116,6.82,0
4892,WAS,2017,2017/9/24,8:30,8:30,,OAK,3,3,Sun,W 27-10,,34,116,3.41,0
4893,WAS,2018,2018/11/11,1:00,1:00,@,TAM,10,9,Sun,W 16-3,,25,116,4.64,0
4894,ATL,2005,2005/9/18,4:06,1:06,@,SEA,2,2,Sun,L 18-21,,28,115,4.11,1
4895,BUF,2015,2015/10/25,8:35,1:35,@,JAX,7,7,Sun,L 31-34,,28,115,4.11,0
4896,CAR,2017,2017/12/24,1:00,1:00,,TAM,16,15,Sun,W 22-19,,31,115,3.71,1
4897,CAR,2020,2020/12/19,8:15,7:15,@,GNB,15,14,Sat,L 16-24,,27,115,4.26,1
4898,CHI,2005,2005/10/30,1:04,1:04,@,DET,8,7,Sun,W 19-13,OT,29,115,3.97,0
4899,CHI,2008,2008/9/14,1:03,1:03,@,CAR,2,2,Sun,L 17-20,,29,115,3.97,1
4900,CHI,2012,2012/11/11,8:31,7:31,,HOU,10,9,Sun,L 6-13,,23,115,5,0
4901,CHI,2017,2017/10/9,8:30,7:30,,MIN,5,5,Mon,L 17-20,,29,115,3.97,0
4902,CHI,2021,2021/12/20,8:15,7:15,,MIN,15,14,Mon,L 9-17,,28,115,4.11,0
4903,CIN,2003,2003/12/28,1:02,1:02,,CLE,17,16,Sun,L 14-22,,25,115,4.6,2
4904,CLE,2009,2009/12/6,4:05,4:05,,SDG,13,12,Sun,L 23-30,,22,115,5.23,0
4905,CLE,2013,2013/12/22,1:02,1:02,@,NYJ,16,15,Sun,L 13-24,,21,115,5.48,1
4906,CLE,2014,2014/12/7,1:03,1:03,,IND,14,13,Sun,L 24-25,,32,115,3.59,1
4907,CLE,2017,2017/10/29,9:30,2:30,,MIN,8,8,Sun,L 16-33,,22,115,5.23,2
4908,IND,2003,2003/11/2,1:04,1:04,@,MIA,9,8,Sun,W 23-17,,35,115,3.29,1
4909,IND,2017,2017/10/29,1:00,1:00,@,CIN,8,8,Sun,L 23-24,,28,115,4.11,0
4910,ARI,2015,2015/9/20,1:00,12:00,@,CHI,2,2,Sun,W 48-23,,28,115,4.11,1
4911,ARI,2019,2019/9/29,4:05,2:05,,SEA,4,4,Sun,L 10-27,,23,115,5,1
4912,DAL,2009,2009/10/25,4:15,3:15,,ATL,7,6,Sun,W 37-21,,28,115,4.11,0
4913,DAL,2014,2014/12/14,8:35,8:35,@,PHI,15,14,Sun,W 38-27,,42,115,2.74,2
4914,DAL,2015,2015/10/4,8:30,7:30,@,NOR,4,4,Sun,L 20-26,OT,28,115,4.11,1
4915,DEN,2001,2002/1/6,1:00,1:00,@,IND,17,16,Sun,L 10-29,,25,115,4.6,0
4916,DEN,2006,2006/11/5,4:15,4:15,@,PIT,9,8,Sun,W 31-20,,23,115,5,1
4917,DEN,2006,2006/12/31,4:16,2:16,,SFO,17,16,Sun,L 23-26,OT,27,115,4.26,0
4918,DEN,2008,2008/11/23,4:05,2:05,,OAK,12,11,Sun,L 10-31,,28,115,4.11,1
4919,DEN,2009,2009/11/22,4:15,2:15,,SDG,11,10,Sun,L 3-32,,17,115,6.76,0
4920,DEN,2014,2014/10/19,8:30,6:30,,SFO,7,6,Sun,W 42-17,,27,115,4.26,2
4921,DET,2004,2004/10/24,1:03,1:03,@,NYG,7,6,Sun,W 28-13,,29,115,3.97,2
4922,DET,2010,2010/9/19,1:02,1:02,,PHI,2,2,Sun,L 32-35,,26,115,4.42,2
4923,DET,2014,2014/9/21,1:02,1:02,,GNB,3,3,Sun,W 19-7,,38,115,3.03,1
4924,HOU,2007,2007/10/28,4:05,1:05,@,SDG,8,8,Sun,L 10-35,,29,115,3.97,0
4925,HOU,2014,2014/9/7,1:03,12:03,,WAS,1,1,Sun,W 17-6,,34,115,3.38,0
4926,HOU,2016,2016/10/2,1:02,12:02,,TEN,4,4,Sun,W 27-20,,24,115,4.79,0
4927,JAX,2001,2001/10/18,8:35,8:35,,BUF,6,5,Thu,L 10-13,,21,115,5.48,0
4928,JAX,2019,2019/12/22,1:00,1:00,@,ATL,16,15,Sun,L 12-24,,24,115,4.79,0
4929,JAX,2020,2020/11/8,1:00,1:00,,HOU,9,8,Sun,L 25-27,,27,115,4.26,2
4930,KAN,2010,2011/1/2,1:02,12:02,,OAK,17,16,Sun,L 10-31,,29,115,3.97,1
4931,KAN,2012,2012/9/30,1:03,12:03,,SDG,4,4,Sun,L 20-37,,22,115,5.23,1
4932,MIA,2001,2001/10/14,4:15,4:15,@,NYJ,5,5,Sun,L 17-21,,29,115,3.97,1
4933,MIA,2008,2008/12/7,4:05,4:05,@,BUF,14,13,Sun,W 16-3,,34,115,3.38,0
4934,MIA,2013,2013/9/30,8:40,7:40,@,NOR,4,4,Mon,L 17-38,,19,115,6.05,1
4935,MIA,2016,2016/9/25,1:02,1:02,,CLE,3,3,Sun,W 30-24,OT,25,115,4.6,1
4936,MIA,2021,2021/11/21,1:00,1:00,@,NYJ,11,11,Sun,W 24-17,,33,115,3.48,1
4937,MIN,2000,2000/10/9,9:10,8:10,,TAM,6,5,Mon,W 30-23,,30,115,3.83,1
4938,MIN,2013,2013/12/22,1:02,1:02,@,CIN,16,15,Sun,L 14-42,,17,115,6.76,1
4939,NOR,2004,2004/12/19,4:05,4:05,@,TAM,15,14,Sun,W 21-17,,29,115,3.97,0
4940,NOR,2008,2008/10/19,1:04,1:04,@,CAR,7,7,Sun,L 7-30,,22,115,5.23,1
4941,NOR,2016,2016/9/26,8:30,7:30,,ATL,3,3,Mon,L 32-45,,23,115,5,1
4942,NOR,2019,2019/12/29,1:00,1:00,@,CAR,17,16,Sun,W 42-10,,35,115,3.29,2
4943,NWE,2012,2012/11/18,4:25,4:25,,IND,11,10,Sun,W 59-24,,25,115,4.6,2
4944,NYG,2003,2003/11/2,1:03,1:03,@,NYJ,9,8,Sun,W 31-28,OT,33,115,3.48,1
4945,NYG,2005,2005/11/20,1:04,1:04,,PHI,11,10,Sun,W 27-17,,29,115,3.97,0
4946,NYG,2011,2011/12/24,1:03,1:03,@,NYJ,16,15,Sat,W 29-14,,26,115,4.42,2
4947,NYJ,2008,2008/12/21,4:06,1:06,@,SEA,16,15,Sun,L 3-13,,25,115,4.6,0
4948,NYJ,2019,2019/11/17,1:00,1:00,@,WAS,11,10,Sun,W 34-17,,33,115,3.48,1
4949,NYJ,2020,2020/10/18,4:05,4:05,@,MIA,6,6,Sun,L 0-24,,22,115,5.23,0
4950,TEN,2004,2004/12/5,1:02,1:02,@,IND,13,12,Sun,L 24-51,,25,115,4.6,0
4951,PHI,2010,2010/12/2,8:30,8:30,,HOU,13,12,Thu,W 34-24,,29,115,3.97,2
4952,PHI,2019,2019/10/20,8:20,7:20,@,DAL,7,7,Sun,L 10-37,,28,115,4.11,0
4953,PIT,2000,2000/9/24,1:01,1:01,,TEN,4,3,Sun,L 20-23,,25,115,4.6,2
4954,PIT,2007,2007/12/16,1:03,1:03,,JAX,15,14,Sun,L 22-29,,18,115,6.39,0
4955,PIT,2010,2010/12/23,8:29,8:29,,CAR,16,15,Thu,W 27-3,,33,115,3.48,2
4956,PIT,2021,2021/10/31,1:00,1:00,@,CLE,8,7,Sun,W 15-10,,32,115,3.59,1
4957,OAK,2012,2012/12/30,4:21,1:21,@,SDG,17,16,Sun,L 21-24,,29,115,3.97,1
4958,STL,2001,2001/9/23,4:29,1:29,@,SFO,2,2,Sun,W 30-26,,25,115,4.6,0
4959,STL,2001,2001/12/9,1:02,12:02,,SFO,13,12,Sun,W 27-14,,30,115,3.83,1
4960,STL,2006,2006/11/5,1:02,12:02,,KAN,9,8,Sun,L 17-31,,28,115,4.11,1
4961,LAR,2019,2019/9/15,4:25,1:25,,NOR,2,2,Sun,W 27-9,,30,115,3.83,2
4962,BAL,2001,2001/11/25,4:15,4:15,@,JAX,11,11,Sun,W 24-21,,42,115,2.74,2
4963,BAL,2005,2005/10/2,4:05,4:05,,NYJ,4,3,Sun,W 13-3,,45,115,2.56,1
4964,BAL,2020,2020/11/15,8:20,8:20,@,NWE,10,9,Sun,L 17-23,,28,115,4.11,0
4965,BAL,2021,2021/10/24,1:00,1:00,,CIN,7,7,Sun,L 17-41,,24,115,4.79,1
4966,LAC,2017,2017/12/31,4:25,1:25,,OAK,17,16,Sun,W 30-10,,30,115,3.83,0
4967,LAC,2019,2019/12/1,4:25,2:25,@,DEN,13,12,Sun,L 20-23,,29,115,3.97,0
4968,SEA,2009,2009/12/27,1:02,12:02,@,GNB,16,15,Sun,L 10-48,,29,115,3.97,0
4969,SEA,2012,2012/9/9,4:25,1:25,@,ARI,1,1,Sun,L 16-20,,33,115,3.48,0
4970,SEA,2015,2015/10/18,4:06,1:06,,CAR,6,6,Sun,L 23-27,,26,115,4.42,1
4971,SEA,2015,2015/11/15,8:35,5:35,,ARI,10,9,Sun,L 32-39,,18,115,6.39,2
4972,SEA,2019,2019/9/29,4:05,2:05,@,ARI,4,4,Sun,W 27-10,,27,115,4.26,1
4973,SFO,2013,2013/9/22,4:25,1:25,,IND,3,3,Sun,L 7-27,,23,115,5,1
4974,TAM,2011,2011/9/25,4:16,4:16,,ATL,3,3,Sun,W 16-13,,36,115,3.19,1
4975,TAM,2015,2015/12/13,1:02,1:02,,NOR,14,13,Sun,L 17-24,,19,115,6.05,1
4976,TAM,2020,2020/10/4,1:00,1:00,,LAC,4,4,Sun,W 38-31,,27,115,4.26,0
4977,ATL,2000,2000/11/12,1:01,1:01,@,DET,11,11,Sun,L 10-13,,29,114,3.93,1
4978,ATL,2005,2005/12/18,8:37,7:37,@,CHI,15,14,Sun,L 3-16,,31,114,3.68,0
4979,ATL,2008,2008/11/16,1:02,1:02,,DEN,11,10,Sun,L 20-24,,35,114,3.26,2
4980,BUF,2010,2010/10/3,1:02,1:02,,NYJ,4,4,Sun,L 14-38,,16,114,7.13,0
4981,BUF,2021,2021/12/26,1:00,1:00,@,NWE,16,15,Sun,W 33-21,,28,114,4.07,1
4982,CAR,2007,2007/12/16,1:02,1:02,,SEA,15,14,Sun,W 13-10,,38,114,3,1
4983,CAR,2008,2008/9/14,1:03,1:03,,CHI,2,2,Sun,W 20-17,,31,114,3.68,2
4984,CAR,2014,2014/10/26,1:04,1:04,,SEA,8,8,Sun,L 9-13,,31,114,3.68,0
4985,CHI,2000,2000/10/22,1:03,1:03,@,PHI,8,8,Sun,L 9-13,,25,114,4.56,0
4986,CHI,2010,2010/12/5,1:03,1:03,@,DET,13,12,Sun,W 24-20,,28,114,4.07,2
4987,CHI,2012,2012/9/9,1:02,12:02,,IND,1,1,Sun,W 41-21,,33,114,3.45,3
4988,CHI,2016,2016/10/2,1:00,12:00,,DET,4,4,Sun,W 17-14,,29,114,3.93,0
4989,CIN,2009,2009/12/20,4:05,1:05,@,SDG,15,14,Sun,L 24-27,,21,114,5.43,0
4990,IND,2006,2006/12/24,1:03,12:03,@,HOU,16,15,Sun,L 24-27,,18,114,6.33,0
4991,IND,2008,2008/9/21,4:15,4:15,,JAX,3,3,Sun,L 21-23,,19,114,6,2
4992,IND,2009,2009/11/29,1:02,12:02,@,HOU,12,11,Sun,W 35-27,,23,114,4.96,1
4993,DAL,2021,2021/11/14,1:00,12:00,,ATL,10,9,Sun,W 43-3,,37,114,3.08,3
4994,DEN,2003,2003/11/3,9:09,7:09,,NWE,9,9,Mon,L 26-30,,29,114,3.93,1
4995,DEN,2003,2003/12/28,4:15,3:15,@,GNB,17,16,Sun,L 3-31,,34,114,3.35,0
4996,DEN,2013,2013/12/22,1:02,12:02,@,HOU,16,15,Sun,W 37-13,,18,114,6.33,0
4997,DET,2009,2009/11/8,4:06,1:06,@,SEA,9,8,Sun,L 20-32,,21,114,5.43,0
4998,DET,2009,2009/12/27,4:04,1:04,@,SFO,16,15,Sun,L 6-20,,31,114,3.68,0
4999,DET,2016,2016/12/11,1:00,1:00,,CHI,14,13,Sun,W 20-17,,28,114,4.07,1
5000,GNB,2002,2002/12/29,4:16,4:16,@,NYJ,17,16,Sun,L 17-42,,27,114,4.22,0
5001,GNB,2011,2011/10/23,4:15,3:15,@,MIN,7,7,Sun,W 33-27,,26,114,4.38,0
5002,HOU,2008,2008/10/12,1:02,12:02,,MIA,6,5,Sun,W 29-28,,27,114,4.22,1
5003,HOU,2016,2016/11/27,1:00,12:00,,SDG,12,11,Sun,L 13-21,,27,114,4.22,1
5004,JAX,2000,2000/12/17,1:02,1:02,@,CIN,16,15,Sun,L 14-17,,34,114,3.35,1
5005,JAX,2009,2009/9/13,1:02,1:02,@,IND,1,1,Sun,L 12-14,,26,114,4.38,1
5006,KAN,2005,2005/11/6,1:00,12:00,,OAK,9,8,Sun,W 27-23,,24,114,4.75,2
5007,KAN,2009,2009/11/29,4:05,1:05,@,SDG,12,11,Sun,L 14-43,,23,114,4.96,1
